"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2019-2020","2540","Key, Francis Scott School","19148","2320","Girard, Stephen School","19145","2"
"2019-2020","2540","Key, Francis Scott School","19148","2540","Key, Francis Scott School","19148","375"
"2019-2020","2540","Key, Francis Scott School","19148","2580","Kirkbride, Eliza B. School","19147","3"
"2019-2020","2540","Key, Francis Scott School","19148","2630","Sharswood, George School","19148","3"
"2019-2020","2540","Key, Francis Scott School","19148","2640","Southwark School","19148","21"
"2019-2020","2540","Key, Francis Scott School","19148","2690","Taggart, John H. School","19148","27"
"2019-2020","2540","Key, Francis Scott School","19148","2720","Vare-Washington Elementary","19147","3"
"2019-2020","2540","Key, Francis Scott School","19148","3411","Universal Charter Daroff","19139","2"
"2019-2020","2540","Key, Francis Scott School","19148","3418","Universal Charter Vare","19145","2"
"2019-2020","2540","Key, Francis Scott School","19148","3420","Mastery Charter at Cleveland","19140","1"
"2019-2020","2540","Key, Francis Scott School","19148","5350","McKinley, William School","19122","1"
"2019-2020","2540","Key, Francis Scott School","19148","5530","Sheridan, Philip H. School","19134","1"
"2019-2020","2540","Key, Francis Scott School","19148","8300","Mayfair School","19149","2"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","1400","Patterson, John M. School","19142","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","1470","Locke, Alain School","19139","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2190","Fell, D. Newlin School","19148","6"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2240","Bregy, F. Amedee School","19145","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2260","Childs, George W. School","19146","4"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2340","McCall, Gen. George A. School","19106","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2370","McDaniel, Delaplaine School","19145","5"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2380","Meredith, William M. School","19147","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2450","Stanton, Edwin M. School","19146","2"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2510","Jackson, Andrew School","19147","4"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2540","Key, Francis Scott School","19148","5"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2580","Kirkbride, Eliza B. School","19147","431"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2590","Nebinger, George W. School","19147","2"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2630","Sharswood, George School","19148","3"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2640","Southwark School","19148","36"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2690","Taggart, John H. School","19148","2"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","2720","Vare-Washington Elementary","19147","12"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","3410","Universal Charter Bluford","19131","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","3418","Universal Charter Vare","19145","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","3424","Universal Charter Alcorn","19146","3"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","3427","Mastery Charter at Wister","19144","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","4350","Rhodes Elementary School","19132","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","4470","Wright, Richard R. School","19132","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","7100","Cooke, Jay Elementary School","19141","2"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","7430","Sullivan, James J. School","19124","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","8120","Wilson, Woodrow Middle School","19111","2"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","8310","Moore, J. Hampton School","19111","1"
"2019-2020","2580","Kirkbride, Eliza B. School","19147","Data Not Available","Data Not Available","Data Not Available","2"
"2019-2020","2590","Nebinger, George W. School","19147","1130","Tilden Middle School","19142","4"
"2019-2020","2590","Nebinger, George W. School","19147","1200","Barry, John Elementary School","19139","1"
"2019-2020","2590","Nebinger, George W. School","19147","1380","Morton, Thomas G. School","19142","1"
"2019-2020","2590","Nebinger, George W. School","19147","1440","Penrose School","19153","1"
"2019-2020","2590","Nebinger, George W. School","19147","1490","Blankenburg, Rudolph School","19131","1"
"2019-2020","2590","Nebinger, George W. School","19147","2190","Fell, D. Newlin School","19148","5"
"2019-2020","2590","Nebinger, George W. School","19147","2240","Bregy, F. Amedee School","19145","3"
"2019-2020","2590","Nebinger, George W. School","19147","2260","Childs, George W. School","19146","1"
"2019-2020","2590","Nebinger, George W. School","19147","2320","Girard, Stephen School","19145","8"
"2019-2020","2590","Nebinger, George W. School","19147","2370","McDaniel, Delaplaine School","19145","12"
"2019-2020","2590","Nebinger, George W. School","19147","2380","Meredith, William M. School","19147","20"
"2019-2020","2590","Nebinger, George W. School","19147","2470","Greenfield, Albert M. School","19103","1"
"2019-2020","2590","Nebinger, George W. School","19147","2480","Arthur, Chester A. School","19146","3"
"2019-2020","2590","Nebinger, George W. School","19147","2510","Jackson, Andrew School","19147","7"
"2019-2020","2590","Nebinger, George W. School","19147","2520","Jenks, Abram School","19148","1"
"2019-2020","2590","Nebinger, George W. School","19147","2540","Key, Francis Scott School","19148","7"
"2019-2020","2590","Nebinger, George W. School","19147","2580","Kirkbride, Eliza B. School","19147","32"
"2019-2020","2590","Nebinger, George W. School","19147","2590","Nebinger, George W. School","19147","258"
"2019-2020","2590","Nebinger, George W. School","19147","2630","Sharswood, George School","19148","8"
"2019-2020","2590","Nebinger, George W. School","19147","2640","Southwark School","19148","6"
"2019-2020","2590","Nebinger, George W. School","19147","2690","Taggart, John H. School","19148","13"
"2019-2020","2590","Nebinger, George W. School","19147","2720","Vare-Washington Elementary","19147","26"
"2019-2020","2590","Nebinger, George W. School","19147","3407","Mastery Charter at Harrity","19143","1"
"2019-2020","2590","Nebinger, George W. School","19147","3410","Universal Charter Bluford","19131","2"
"2019-2020","2590","Nebinger, George W. School","19147","3411","Universal Charter Daroff","19139","1"
"2019-2020","2590","Nebinger, George W. School","19147","3412","Mastery Charter at Frederick Douglass","19121","3"
"2019-2020","2590","Nebinger, George W. School","19147","3415","Mastery Charter at Clymer","19133","1"
"2019-2020","2590","Nebinger, George W. School","19147","3418","Universal Charter Vare","19145","10"
"2019-2020","2590","Nebinger, George W. School","19147","3424","Universal Charter Alcorn","19146","12"
"2019-2020","2590","Nebinger, George W. School","19147","3428","G.L.A. Charter at Huey","19143","1"
"2019-2020","2590","Nebinger, George W. School","19147","4220","Blaine, James G. School","19121","3"
"2019-2020","2590","Nebinger, George W. School","19147","4300","Heston, Edward School","19131","3"
"2019-2020","2590","Nebinger, George W. School","19147","4320","Lamberton, Robert E Elementary","19151","1"
"2019-2020","2590","Nebinger, George W. School","19147","4350","Rhodes Elementary School","19132","2"
"2019-2020","2590","Nebinger, George W. School","19147","4380","Peirce, Thomas M. School","19132","1"
"2019-2020","2590","Nebinger, George W. School","19147","4530","Gideon, Edward School","19121","1"
"2019-2020","2590","Nebinger, George W. School","19147","5160","Penn Treaty High School","19125","1"
"2019-2020","2590","Nebinger, George W. School","19147","5250","Dunbar, Paul L. School","19122","1"
"2019-2020","2590","Nebinger, George W. School","19147","5320","Hartranft, John F. School","19133","2"
"2019-2020","2590","Nebinger, George W. School","19147","5340","Ludlow, James R. School","19122","2"
"2019-2020","2590","Nebinger, George W. School","19147","5480","Kearny, Gen. Philip School","19123","3"
"2019-2020","2590","Nebinger, George W. School","19147","5560","Spring Garden School","19123","1"
"2019-2020","2590","Nebinger, George W. School","19147","6220","Emlen, Eleanor C. School","19119","1"
"2019-2020","2590","Nebinger, George W. School","19147","6250","Henry, Charles W. School","19119","1"
"2019-2020","2590","Nebinger, George W. School","19147","6320","Mifflin, Thomas School","19129","1"
"2019-2020","2590","Nebinger, George W. School","19147","6390","Steel, Edward School","19140","4"
"2019-2020","2590","Nebinger, George W. School","19147","7110","Harding, Warren G. Middle Sch","19124","2"
"2019-2020","2590","Nebinger, George W. School","19147","7130","Wagner, Gen. Louis Middle Sch.","19126","2"
"2019-2020","2590","Nebinger, George W. School","19147","7220","Carnell, Laura H. School","19111","1"
"2019-2020","2590","Nebinger, George W. School","19147","7280","Franklin, Benjamin School","19120","5"
"2019-2020","2590","Nebinger, George W. School","19147","7290","Stearne, Allen M. School","19124","1"
"2019-2020","2590","Nebinger, George W. School","19147","7330","Lawton, Henry W. School","19135","1"
"2019-2020","2590","Nebinger, George W. School","19147","7430","Sullivan, James J. School","19124","2"
"2019-2020","2590","Nebinger, George W. School","19147","7530","Rowen, William School","19126","2"
"2019-2020","2590","Nebinger, George W. School","19147","8240","Disston, Hamilton School","19135","2"
"2019-2020","2590","Nebinger, George W. School","19147","8250","Forrest, Edwin School","19136","2"
"2019-2020","2590","Nebinger, George W. School","19147","8310","Moore, J. Hampton School","19111","1"
"2019-2020","2590","Nebinger, George W. School","19147","8410","Pollock, Robert B. School","19152","1"
"2019-2020","2590","Nebinger, George W. School","19147","Data Not Available","Data Not Available","Data Not Available","25"
"2019-2020","2620","Academy at Palumbo","19147","1010","Bartram, John High School","19142","108"
"2019-2020","2620","Academy at Palumbo","19147","1020","West Philadelphia High School","19139","34"
"2019-2020","2620","Academy at Palumbo","19147","1100","Sayre, William L. High School","19139","60"
"2019-2020","2620","Academy at Palumbo","19147","2000","South Philadelphia H.S.","19148","191"
"2019-2020","2620","Academy at Palumbo","19147","2010","Franklin, Benjamin High School","19140","38"
"2019-2020","2620","Academy at Palumbo","19147","2160","Furness, Horace High School","19148","161"
"2019-2020","2620","Academy at Palumbo","19147","3414","Aspira Olney Charter High","19120","15"
"2019-2020","2620","Academy at Palumbo","19147","3416","Mastery Charter at Gratz","19140","16"
"2019-2020","2620","Academy at Palumbo","19147","3417","Universal Charter Audenried","19145","85"
"2019-2020","2620","Academy at Palumbo","19147","4020","Overbrook High School","19131","66"
"2019-2020","2620","Academy at Palumbo","19147","4140","Strawberry Mansion High School","19121","9"
"2019-2020","2620","Academy at Palumbo","19147","5020","Edison, Thomas A. High School","19140","9"
"2019-2020","2620","Academy at Palumbo","19147","5160","Penn Treaty High School","19125","18"
"2019-2020","2620","Academy at Palumbo","19147","5180","Vaux High School","19121","9"
"2019-2020","2620","Academy at Palumbo","19147","5700","Kensington High School","19125","28"
"2019-2020","2620","Academy at Palumbo","19147","6030","Roxborough High School","19128","41"
"2019-2020","2620","Academy at Palumbo","19147","6060","King, Martin Luther High Sch.","19138","48"
"2019-2020","2620","Academy at Palumbo","19147","7010","Frankford High School","19124","25"
"2019-2020","2620","Academy at Palumbo","19147","7120","Fels, Samuel High School","19124","40"
"2019-2020","2620","Academy at Palumbo","19147","8010","Lincoln, Abraham High School","19136","31"
"2019-2020","2620","Academy at Palumbo","19147","8020","Northeast High School","19111","21"
"2019-2020","2620","Academy at Palumbo","19147","8030","Washington, George High School","19116","4"
"2019-2020","2630","Sharswood, George School","19148","1130","Tilden Middle School","19142","3"
"2019-2020","2630","Sharswood, George School","19148","1260","Comegys, Benjamin B. School","19143","2"
"2019-2020","2630","Sharswood, George School","19148","1490","Blankenburg, Rudolph School","19131","1"
"2019-2020","2630","Sharswood, George School","19148","2190","Fell, D. Newlin School","19148","13"
"2019-2020","2630","Sharswood, George School","19148","2210","Bache-Martin School","19130","1"
"2019-2020","2630","Sharswood, George School","19148","2240","Bregy, F. Amedee School","19145","2"
"2019-2020","2630","Sharswood, George School","19148","2320","Girard, Stephen School","19145","10"
"2019-2020","2630","Sharswood, George School","19148","2340","McCall, Gen. George A. School","19106","3"
"2019-2020","2630","Sharswood, George School","19148","2370","McDaniel, Delaplaine School","19145","15"
"2019-2020","2630","Sharswood, George School","19148","2380","Meredith, William M. School","19147","1"
"2019-2020","2630","Sharswood, George School","19148","2450","Stanton, Edwin M. School","19146","3"
"2019-2020","2630","Sharswood, George School","19148","2480","Arthur, Chester A. School","19146","1"
"2019-2020","2630","Sharswood, George School","19148","2510","Jackson, Andrew School","19147","3"
"2019-2020","2630","Sharswood, George School","19148","2520","Jenks, Abram School","19148","3"
"2019-2020","2630","Sharswood, George School","19148","2540","Key, Francis Scott School","19148","17"
"2019-2020","2630","Sharswood, George School","19148","2580","Kirkbride, Eliza B. School","19147","2"
"2019-2020","2630","Sharswood, George School","19148","2590","Nebinger, George W. School","19147","6"
"2019-2020","2630","Sharswood, George School","19148","2630","Sharswood, George School","19148","178"
"2019-2020","2630","Sharswood, George School","19148","2640","Southwark School","19148","15"
"2019-2020","2630","Sharswood, George School","19148","2690","Taggart, John H. School","19148","89"
"2019-2020","2630","Sharswood, George School","19148","2720","Vare-Washington Elementary","19147","34"
"2019-2020","2630","Sharswood, George School","19148","3407","Mastery Charter at Harrity","19143","1"
"2019-2020","2630","Sharswood, George School","19148","3408","Mastery Charter at Mann","19131","2"
"2019-2020","2630","Sharswood, George School","19148","3410","Universal Charter Bluford","19131","1"
"2019-2020","2630","Sharswood, George School","19148","3418","Universal Charter Vare","19145","19"
"2019-2020","2630","Sharswood, George School","19148","3424","Universal Charter Alcorn","19146","39"
"2019-2020","2630","Sharswood, George School","19148","4350","Rhodes Elementary School","19132","1"
"2019-2020","2630","Sharswood, George School","19148","4470","Wright, Richard R. School","19132","1"
"2019-2020","2630","Sharswood, George School","19148","4570","Meade, Gen. George G. School","19121","1"
"2019-2020","2630","Sharswood, George School","19148","5320","Hartranft, John F. School","19133","1"
"2019-2020","2630","Sharswood, George School","19148","7150","Juniata Park Academy","19124","1"
"2019-2020","2630","Sharswood, George School","19148","7290","Stearne, Allen M. School","19124","1"
"2019-2020","2630","Sharswood, George School","19148","8120","Wilson, Woodrow Middle School","19111","1"
"2019-2020","2630","Sharswood, George School","19148","Data Not Available","Data Not Available","Data Not Available","1"
"2019-2020","2640","Southwark School","19148","1130","Tilden Middle School","19142","2"
"2019-2020","2640","Southwark School","19148","1300","Harrington, Avery D. School","19143","1"
"2019-2020","2640","Southwark School","19148","1380","Morton, Thomas G. School","19142","2"
"2019-2020","2640","Southwark School","19148","1400","Patterson, John M. School","19142","1"
"2019-2020","2640","Southwark School","19148","1440","Penrose School","19153","2"
"2019-2020","2640","Southwark School","19148","1460","Anderson, Add B. School","19143","1"
"2019-2020","2640","Southwark School","19148","1470","Locke, Alain School","19139","6"
"2019-2020","2640","Southwark School","19148","2190","Fell, D. Newlin School","19148","34"
"2019-2020","2640","Southwark School","19148","2240","Bregy, F. Amedee School","19145","1"
"2019-2020","2640","Southwark School","19148","2260","Childs, George W. School","19146","8"
"2019-2020","2640","Southwark School","19148","2320","Girard, Stephen School","19145","16"
"2019-2020","2640","Southwark School","19148","2340","McCall, Gen. George A. School","19106","1"
"2019-2020","2640","Southwark School","19148","2370","McDaniel, Delaplaine School","19145","22"
"2019-2020","2640","Southwark School","19148","2450","Stanton, Edwin M. School","19146","1"
"2019-2020","2640","Southwark School","19148","2510","Jackson, Andrew School","19147","7"
"2019-2020","2640","Southwark School","19148","2520","Jenks, Abram School","19148","2"
"2019-2020","2640","Southwark School","19148","2540","Key, Francis Scott School","19148","101"
"2019-2020","2640","Southwark School","19148","2580","Kirkbride, Eliza B. School","19147","47"
"2019-2020","2640","Southwark School","19148","2590","Nebinger, George W. School","19147","2"
"2019-2020","2640","Southwark School","19148","2630","Sharswood, George School","19148","3"
"2019-2020","2640","Southwark School","19148","2640","Southwark School","19148","486"
"2019-2020","2640","Southwark School","19148","2690","Taggart, John H. School","19148","25"
"2019-2020","2640","Southwark School","19148","2720","Vare-Washington Elementary","19147","52"
"2019-2020","2640","Southwark School","19148","3368","Belmont Elementary Charter","19104","1"
"2019-2020","2640","Southwark School","19148","3411","Universal Charter Daroff","19139","3"
"2019-2020","2640","Southwark School","19148","3418","Universal Charter Vare","19145","19"
"2019-2020","2640","Southwark School","19148","3424","Universal Charter Alcorn","19146","14"
"2019-2020","2640","Southwark School","19148","3428","G.L.A. Charter at Huey","19143","1"
"2019-2020","2640","Southwark School","19148","4220","Blaine, James G. School","19121","2"
"2019-2020","2640","Southwark School","19148","4350","Rhodes Elementary School","19132","1"
"2019-2020","2640","Southwark School","19148","4360","Kenderton Elementary","19140","2"
"2019-2020","2640","Southwark School","19148","4380","Peirce, Thomas M. School","19132","1"
"2019-2020","2640","Southwark School","19148","4560","Kelley, William D. School","19121","2"
"2019-2020","2640","Southwark School","19148","4570","Meade, Gen. George G. School","19121","1"
"2019-2020","2640","Southwark School","19148","5200","Adaire, Alexander School","19125","2"
"2019-2020","2640","Southwark School","19148","5350","McKinley, William School","19122","2"
"2019-2020","2640","Southwark School","19148","5480","Kearny, Gen. Philip School","19123","2"
"2019-2020","2640","Southwark School","19148","6220","Emlen, Eleanor C. School","19119","1"
"2019-2020","2640","Southwark School","19148","6380","Shawmont School","19128","1"
"2019-2020","2640","Southwark School","19148","6410","Cook-Wissahickon School","19128","1"
"2019-2020","2640","Southwark School","19148","7110","Harding, Warren G. Middle Sch","19124","1"
"2019-2020","2640","Southwark School","19148","7220","Carnell, Laura H. School","19111","1"
"2019-2020","2640","Southwark School","19148","7290","Stearne, Allen M. School","19124","3"
"2019-2020","2640","Southwark School","19148","7300","Hopkinson, Francis School","19124","2"
"2019-2020","2640","Southwark School","19148","7470","Bridesburg School","19137","1"
"2019-2020","2640","Southwark School","19148","8120","Wilson, Woodrow Middle School","19111","1"
"2019-2020","2640","Southwark School","19148","Data Not Available","Data Not Available","Data Not Available","4"
"2019-2020","2650","Science Leadership Academy","19130","1010","Bartram, John High School","19142","28"
"2019-2020","2650","Science Leadership Academy","19130","1020","West Philadelphia High School","19139","23"
"2019-2020","2650","Science Leadership Academy","19130","1100","Sayre, William L. High School","19139","24"
"2019-2020","2650","Science Leadership Academy","19130","2000","South Philadelphia H.S.","19148","45"
"2019-2020","2650","Science Leadership Academy","19130","2010","Franklin, Benjamin High School","19140","46"
"2019-2020","2650","Science Leadership Academy","19130","2160","Furness, Horace High School","19148","46"
"2019-2020","2650","Science Leadership Academy","19130","3414","Aspira Olney Charter High","19120","17"
"2019-2020","2650","Science Leadership Academy","19130","3416","Mastery Charter at Gratz","19140","5"
"2019-2020","2650","Science Leadership Academy","19130","3417","Universal Charter Audenried","19145","25"
"2019-2020","2650","Science Leadership Academy","19130","4020","Overbrook High School","19131","22"
"2019-2020","2650","Science Leadership Academy","19130","4140","Strawberry Mansion High School","19121","6"
"2019-2020","2650","Science Leadership Academy","19130","5020","Edison, Thomas A. High School","19140","4"
"2019-2020","2650","Science Leadership Academy","19130","5160","Penn Treaty High School","19125","6"
"2019-2020","2650","Science Leadership Academy","19130","5180","Vaux High School","19121","3"
"2019-2020","2650","Science Leadership Academy","19130","5700","Kensington High School","19125","10"
"2019-2020","2650","Science Leadership Academy","19130","6030","Roxborough High School","19128","47"
"2019-2020","2650","Science Leadership Academy","19130","6060","King, Martin Luther High Sch.","19138","47"
"2019-2020","2650","Science Leadership Academy","19130","7010","Frankford High School","19124","19"
"2019-2020","2650","Science Leadership Academy","19130","7120","Fels, Samuel High School","19124","25"
"2019-2020","2650","Science Leadership Academy","19130","8010","Lincoln, Abraham High School","19136","21"
"2019-2020","2650","Science Leadership Academy","19130","8020","Northeast High School","19111","18"
"2019-2020","2650","Science Leadership Academy","19130","8030","Washington, George High School","19116","12"
"2019-2020","2670","Constitution High School","19106","1010","Bartram, John High School","19142","34"
"2019-2020","2670","Constitution High School","19106","1020","West Philadelphia High School","19139","8"
"2019-2020","2670","Constitution High School","19106","1100","Sayre, William L. High School","19139","25"
"2019-2020","2670","Constitution High School","19106","2000","South Philadelphia H.S.","19148","38"
"2019-2020","2670","Constitution High School","19106","2010","Franklin, Benjamin High School","19140","11"
"2019-2020","2670","Constitution High School","19106","2160","Furness, Horace High School","19148","20"
"2019-2020","2670","Constitution High School","19106","3414","Aspira Olney Charter High","19120","19"
"2019-2020","2670","Constitution High School","19106","3416","Mastery Charter at Gratz","19140","11"
"2019-2020","2670","Constitution High School","19106","3417","Universal Charter Audenried","19145","11"
"2019-2020","2670","Constitution High School","19106","4020","Overbrook High School","19131","31"
"2019-2020","2670","Constitution High School","19106","4140","Strawberry Mansion High School","19121","13"
"2019-2020","2670","Constitution High School","19106","5020","Edison, Thomas A. High School","19140","7"
"2019-2020","2670","Constitution High School","19106","5160","Penn Treaty High School","19125","9"
"2019-2020","2670","Constitution High School","19106","5180","Vaux High School","19121","6"
"2019-2020","2670","Constitution High School","19106","5700","Kensington High School","19125","12"
"2019-2020","2670","Constitution High School","19106","6030","Roxborough High School","19128","17"
"2019-2020","2670","Constitution High School","19106","6060","King, Martin Luther High Sch.","19138","36"
"2019-2020","2670","Constitution High School","19106","7010","Frankford High School","19124","22"
"2019-2020","2670","Constitution High School","19106","7120","Fels, Samuel High School","19124","23"
"2019-2020","2670","Constitution High School","19106","8010","Lincoln, Abraham High School","19136","13"
"2019-2020","2670","Constitution High School","19106","8020","Northeast High School","19111","14"
"2019-2020","2670","Constitution High School","19106","8030","Washington, George High School","19116","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1010","Bartram, John High School","19142","46"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1020","West Philadelphia High School","19139","23"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1100","Sayre, William L. High School","19139","50"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1130","Tilden Middle School","19142","7"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1200","Barry, John Elementary School","19139","4"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1230","Bryant, William C. School","19143","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1280","Penn Alexander School","19104","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1290","Hamilton, Andrew School","19139","3"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1300","Harrington, Avery D. School","19143","4"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1360","McMichael, Morton School","19104","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1380","Morton, Thomas G. School","19142","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1410","Rhoads, James School","19139","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1460","Anderson, Add B. School","19143","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","1490","Blankenburg, Rudolph School","19131","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2000","South Philadelphia H.S.","19148","6"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2010","Franklin, Benjamin High School","19140","16"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2050","Science Leadership Academy MS","19104","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2160","Furness, Horace High School","19148","8"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2210","Bache-Martin School","19130","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2240","Bregy, F. Amedee School","19145","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2340","McCall, Gen. George A. School","19106","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2390","Morris, Robert School","19121","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2490","Waring, Laura W. School","19130","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","2510","Jackson, Andrew School","19147","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3368","Belmont Elementary Charter","19104","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3407","Mastery Charter at Harrity","19143","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3408","Mastery Charter at Mann","19131","6"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3409","Mastery Charter at Smedley","19124","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3410","Universal Charter Bluford","19131","10"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3411","Universal Charter Daroff","19139","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3414","Aspira Olney Charter High","19120","8"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3416","Mastery Charter at Gratz","19140","12"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3417","Universal Charter Audenried","19145","11"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3418","Universal Charter Vare","19145","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3420","Mastery Charter at Cleveland","19140","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3424","Universal Charter Alcorn","19146","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","3428","G.L.A. Charter at Huey","19143","4"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4020","Overbrook High School","19131","106"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4140","Strawberry Mansion High School","19121","12"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4220","Blaine, James G. School","19121","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4240","Cassidy, Lewis C Academics Plus","19151","9"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4280","Gompers, Samuel School","19131","6"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4320","Lamberton, Robert E Elementary","19151","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4350","Rhodes Elementary School","19132","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4360","Kenderton Elementary","19140","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","4370","Overbrook Elementary School","19151","5"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","5020","Edison, Thomas A. High School","19140","4"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","5160","Penn Treaty High School","19125","5"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","5180","Vaux High School","19121","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","5700","Kensington High School","19125","13"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6030","Roxborough High School","19128","54"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6060","King, Martin Luther High Sch.","19138","45"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6250","Henry, Charles W. School","19119","4"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6260","Houston, Henry H. School","19119","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6300","Logan, James School","19141","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6310","McCloskey, John F. School","19150","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6320","Mifflin, Thomas School","19129","2"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6350","Pennypacker, Samuel School","19138","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6360","Roosevelt Elementary School","19144","3"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6390","Steel, Edward School","19140","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6410","Cook-Wissahickon School","19128","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6440","Lingelbach, Anna L. School","19144","4"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","6450","Dobson, James School","19127","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","7010","Frankford High School","19124","15"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","7120","Fels, Samuel High School","19124","18"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","7130","Wagner, Gen. Louis Middle Sch.","19126","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","7150","Juniata Park Academy","19124","1"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","7270","Finletter, Thomas K. School","19120","3"
"2019-2020","2680","Science Leadership Academy at Beeber","19131","7280","Franklin, Benjamin School","19120","1"
