"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2016-2017","1490","Blankenburg, Rudolph School","19131","2050","Science Leadership Academy MS","19104","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","2340","McCall, Gen. George A. School","19106","2"
"2016-2017","1490","Blankenburg, Rudolph School","19131","2390","Morris, Robert School","19121","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","3368","Belmont Elementary Charter","19104","5"
"2016-2017","1490","Blankenburg, Rudolph School","19131","3406","Aspira Charter at Stetson","19134","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","3407","Mastery Charter at Harrity","19143","12"
"2016-2017","1490","Blankenburg, Rudolph School","19131","3408","Mastery Charter at Mann","19131","10"
"2016-2017","1490","Blankenburg, Rudolph School","19131","3410","Universal Charter Bluford","19131","14"
"2016-2017","1490","Blankenburg, Rudolph School","19131","3411","Universal Charter Daroff","19139","22"
"2016-2017","1490","Blankenburg, Rudolph School","19131","3424","Universal Charter Alcorn","19146","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","3428","G.L.A. Charter at Huey","19143","2"
"2016-2017","1490","Blankenburg, Rudolph School","19131","4240","Cassidy, Lewis C Academics Plus","19151","3"
"2016-2017","1490","Blankenburg, Rudolph School","19131","4300","Heston, Edward School","19131","6"
"2016-2017","1490","Blankenburg, Rudolph School","19131","4320","Lamberton, Robert E Elementary","19151","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","5250","Dunbar, Paul L. School","19122","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","5530","Sheridan, Philip H. School","19134","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","7110","Harding, Warren G. Middle Sch","19124","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","7220","Carnell, Laura H. School","19111","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","7470","Bridesburg School","19137","1"
"2016-2017","1490","Blankenburg, Rudolph School","19131","Data Not Available","Data Not Available","Data Not Available","25"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1130","Tilden Middle School","19142","89"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1200","Barry, John Elementary School","19139","5"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1230","Bryant, William C. School","19143","3"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1260","Comegys, Benjamin B. School","19143","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1290","Hamilton, Andrew School","19139","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1300","Harrington, Avery D. School","19143","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1340","Lea, Henry C.","19139","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1360","McMichael, Morton School","19104","10"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1370","Mitchell Elementary School","19143","4"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1380","Morton, Thomas G. School","19142","5"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1410","Rhoads, James School","19139","11"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1420","Washington, Martha School","19104","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1440","Penrose School","19153","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1470","Locke, Alain School","19139","11"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1490","Blankenburg, Rudolph School","19131","10"
"2016-2017","1580","MYA-Middle Years Alternative","19139","1580","MYA-Middle Years Alternative","19139","14"
"2016-2017","1580","MYA-Middle Years Alternative","19139","2260","Childs, George W. School","19146","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","2370","McDaniel, Delaplaine School","19145","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","2390","Morris, Robert School","19121","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","2450","Stanton, Edwin M. School","19146","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","2480","Arthur, Chester A. School","19146","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3368","Belmont Elementary Charter","19104","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3406","Aspira Charter at Stetson","19134","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3407","Mastery Charter at Harrity","19143","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3409","Mastery Charter at Smedley","19124","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3410","Universal Charter Bluford","19131","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3411","Universal Charter Daroff","19139","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3416","Mastery Charter at Gratz","19140","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3420","Mastery Charter at Cleveland","19140","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3423","Memphis St. Charter at J.P. Jones","19134","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","3428","G.L.A. Charter at Huey","19143","6"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4100","Beeber, Dimner Middle School","19131","5"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4240","Cassidy, Lewis C Academics Plus","19151","3"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4280","Gompers, Samuel School","19131","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4300","Heston, Edward School","19131","4"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4320","Lamberton, Robert E Elementary","19151","6"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4360","Kenderton Elementary","19140","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4370","Overbrook Elementary School","19151","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4440","Allen, Dr. Ethel School","19132","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4460","Duckrey, Tanner School","19121","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4530","Gideon, Edward School","19121","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","4560","Kelley, William D. School","19121","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","5250","Dunbar, Paul L. School","19122","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","5320","Hartranft, John F. School","19133","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","6320","Mifflin, Thomas School","19129","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","6390","Steel, Edward School","19140","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","7110","Harding, Warren G. Middle Sch","19124","3"
"2016-2017","1580","MYA-Middle Years Alternative","19139","7130","Wagner, Gen. Louis Middle Sch.","19126","2"
"2016-2017","1580","MYA-Middle Years Alternative","19139","7370","Washington, Grover Jr. Middle","19120","3"
"2016-2017","1580","MYA-Middle Years Alternative","19139","7500","Feltonville Arts & Sciences","19120","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","7510","Bethune, Mary McLeod School","19140","1"
"2016-2017","1580","MYA-Middle Years Alternative","19139","Data Not Available","Data Not Available","Data Not Available","21"
"2016-2017","2000","South Philadelphia H.S.","19148","1010","Bartram, John High School","19142","75"
"2016-2017","2000","South Philadelphia H.S.","19148","1020","West Philadelphia High School","19139","9"
"2016-2017","2000","South Philadelphia H.S.","19148","1100","Sayre, William L. High School","19139","22"
"2016-2017","2000","South Philadelphia H.S.","19148","2000","South Philadelphia H.S.","19148","244"
"2016-2017","2000","South Philadelphia H.S.","19148","2010","Franklin, Benjamin High School","19130","13"
"2016-2017","2000","South Philadelphia H.S.","19148","2160","Furness, Horace High School","19148","39"
"2016-2017","2000","South Philadelphia H.S.","19148","3414","Aspira Olney Charter High","19120","2"
"2016-2017","2000","South Philadelphia H.S.","19148","3416","Mastery Charter at Gratz","19140","9"
"2016-2017","2000","South Philadelphia H.S.","19148","3417","Universal Charter Audenried","19145","99"
"2016-2017","2000","South Philadelphia H.S.","19148","4020","Overbrook High School","19131","18"
"2016-2017","2000","South Philadelphia H.S.","19148","4140","Strawberry Mansion High School","19121","7"
"2016-2017","2000","South Philadelphia H.S.","19148","5020","Edison, Thomas A. High School","19140","2"
"2016-2017","2000","South Philadelphia H.S.","19148","5160","Penn Treaty High School","19125","4"
"2016-2017","2000","South Philadelphia H.S.","19148","5700","Kensington High School","19125","5"
"2016-2017","2000","South Philadelphia H.S.","19148","6030","Roxborough High School","19128","1"
"2016-2017","2000","South Philadelphia H.S.","19148","6060","King, Martin Luther High Sch.","19138","15"
"2016-2017","2000","South Philadelphia H.S.","19148","7010","Frankford High School","19124","5"
"2016-2017","2000","South Philadelphia H.S.","19148","8010","Lincoln, Abraham High School","19136","2"
"2016-2017","2000","South Philadelphia H.S.","19148","8020","Northeast High School","19111","1"
"2016-2017","2000","South Philadelphia H.S.","19148","Data Not Available","Data Not Available","Data Not Available","41"
"2016-2017","2010","Franklin, Benjamin High School","19130","1010","Bartram, John High School","19142","34"
"2016-2017","2010","Franklin, Benjamin High School","19130","1020","West Philadelphia High School","19139","10"
"2016-2017","2010","Franklin, Benjamin High School","19130","1100","Sayre, William L. High School","19139","18"
"2016-2017","2010","Franklin, Benjamin High School","19130","2000","South Philadelphia H.S.","19148","11"
"2016-2017","2010","Franklin, Benjamin High School","19130","2010","Franklin, Benjamin High School","19130","168"
"2016-2017","2010","Franklin, Benjamin High School","19130","2160","Furness, Horace High School","19148","6"
"2016-2017","2010","Franklin, Benjamin High School","19130","3414","Aspira Olney Charter High","19120","22"
"2016-2017","2010","Franklin, Benjamin High School","19130","3416","Mastery Charter at Gratz","19140","93"
"2016-2017","2010","Franklin, Benjamin High School","19130","3417","Universal Charter Audenried","19145","14"
"2016-2017","2010","Franklin, Benjamin High School","19130","4020","Overbrook High School","19131","16"
"2016-2017","2010","Franklin, Benjamin High School","19130","4140","Strawberry Mansion High School","19121","45"
"2016-2017","2010","Franklin, Benjamin High School","19130","5020","Edison, Thomas A. High School","19140","8"
"2016-2017","2010","Franklin, Benjamin High School","19130","5160","Penn Treaty High School","19125","4"
"2016-2017","2010","Franklin, Benjamin High School","19130","5700","Kensington High School","19125","13"
"2016-2017","2010","Franklin, Benjamin High School","19130","6030","Roxborough High School","19128","2"
"2016-2017","2010","Franklin, Benjamin High School","19130","6060","King, Martin Luther High Sch.","19138","27"
"2016-2017","2010","Franklin, Benjamin High School","19130","7010","Frankford High School","19124","13"
"2016-2017","2010","Franklin, Benjamin High School","19130","7120","Fels, Samuel High School","19124","10"
"2016-2017","2010","Franklin, Benjamin High School","19130","8010","Lincoln, Abraham High School","19136","2"
"2016-2017","2010","Franklin, Benjamin High School","19130","Data Not Available","Data Not Available","Data Not Available","30"
"2016-2017","2020","Creative and Performing Arts","19147","1010","Bartram, John High School","19142","27"
"2016-2017","2020","Creative and Performing Arts","19147","1020","West Philadelphia High School","19139","29"
"2016-2017","2020","Creative and Performing Arts","19147","1100","Sayre, William L. High School","19139","26"
"2016-2017","2020","Creative and Performing Arts","19147","2000","South Philadelphia H.S.","19148","52"
"2016-2017","2020","Creative and Performing Arts","19147","2010","Franklin, Benjamin High School","19130","19"
"2016-2017","2020","Creative and Performing Arts","19147","2160","Furness, Horace High School","19148","43"
"2016-2017","2020","Creative and Performing Arts","19147","3414","Aspira Olney Charter High","19120","19"
"2016-2017","2020","Creative and Performing Arts","19147","3416","Mastery Charter at Gratz","19140","9"
"2016-2017","2020","Creative and Performing Arts","19147","3417","Universal Charter Audenried","19145","27"
"2016-2017","2020","Creative and Performing Arts","19147","4020","Overbrook High School","19131","61"
"2016-2017","2020","Creative and Performing Arts","19147","4140","Strawberry Mansion High School","19121","9"
"2016-2017","2020","Creative and Performing Arts","19147","5020","Edison, Thomas A. High School","19140","9"
"2016-2017","2020","Creative and Performing Arts","19147","5160","Penn Treaty High School","19125","14"
"2016-2017","2020","Creative and Performing Arts","19147","5700","Kensington High School","19125","15"
"2016-2017","2020","Creative and Performing Arts","19147","6030","Roxborough High School","19128","55"
"2016-2017","2020","Creative and Performing Arts","19147","6060","King, Martin Luther High Sch.","19138","92"
"2016-2017","2020","Creative and Performing Arts","19147","7010","Frankford High School","19124","33"
"2016-2017","2020","Creative and Performing Arts","19147","7120","Fels, Samuel High School","19124","21"
"2016-2017","2020","Creative and Performing Arts","19147","8010","Lincoln, Abraham High School","19136","34"
"2016-2017","2020","Creative and Performing Arts","19147","8020","Northeast High School","19111","29"
"2016-2017","2020","Creative and Performing Arts","19147","8030","Washington, George High School","19116","25"
"2016-2017","2020","Creative and Performing Arts","19147","Data Not Available","Data Not Available","Data Not Available","63"
"2016-2017","2050","Science Leadership Academy MS","19104","1130","Tilden Middle School","19142","1"
"2016-2017","2050","Science Leadership Academy MS","19104","1250","Catharine, Joseph School","19142","1"
"2016-2017","2050","Science Leadership Academy MS","19104","1260","Comegys, Benjamin B. School","19143","1"
"2016-2017","2050","Science Leadership Academy MS","19104","1360","McMichael, Morton School","19104","6"
"2016-2017","2050","Science Leadership Academy MS","19104","1410","Rhoads, James School","19139","2"
"2016-2017","2050","Science Leadership Academy MS","19104","1420","Washington, Martha School","19104","1"
"2016-2017","2050","Science Leadership Academy MS","19104","1470","Locke, Alain School","19139","4"
"2016-2017","2050","Science Leadership Academy MS","19104","1490","Blankenburg, Rudolph School","19131","1"
"2016-2017","2050","Science Leadership Academy MS","19104","2050","Science Leadership Academy MS","19104","20"
"2016-2017","2050","Science Leadership Academy MS","19104","2210","Bache-Martin School","19130","2"
"2016-2017","2050","Science Leadership Academy MS","19104","2340","McCall, Gen. George A. School","19106","1"
"2016-2017","2050","Science Leadership Academy MS","19104","2450","Stanton, Edwin M. School","19146","2"
"2016-2017","2050","Science Leadership Academy MS","19104","3368","Belmont Elementary Charter","19104","2"
"2016-2017","2050","Science Leadership Academy MS","19104","3406","Aspira Charter at Stetson","19134","1"
"2016-2017","2050","Science Leadership Academy MS","19104","3407","Mastery Charter at Harrity","19143","1"
"2016-2017","2050","Science Leadership Academy MS","19104","3408","Mastery Charter at Mann","19131","2"
"2016-2017","2050","Science Leadership Academy MS","19104","3410","Universal Charter Bluford","19131","3"
"2016-2017","2050","Science Leadership Academy MS","19104","3418","Universal Charter Vare","19145","1"
"2016-2017","2050","Science Leadership Academy MS","19104","3420","Mastery Charter at Cleveland","19140","1"
"2016-2017","2050","Science Leadership Academy MS","19104","3423","Memphis St. Charter at J.P. Jones","19134","2"
"2016-2017","2050","Science Leadership Academy MS","19104","3428","G.L.A. Charter at Huey","19143","1"
"2016-2017","2050","Science Leadership Academy MS","19104","4220","Blaine, James G. School","19121","1"
"2016-2017","2050","Science Leadership Academy MS","19104","4240","Cassidy, Lewis C Academics Plus","19151","1"
"2016-2017","2050","Science Leadership Academy MS","19104","4270","Dick, William School","19121","1"
"2016-2017","2050","Science Leadership Academy MS","19104","4320","Lamberton, Robert E Elementary","19151","1"
"2016-2017","2050","Science Leadership Academy MS","19104","4370","Overbrook Elementary School","19151","3"
"2016-2017","2050","Science Leadership Academy MS","19104","4570","Meade, Gen. George G. School","19121","1"
"2016-2017","2050","Science Leadership Academy MS","19104","5200","Adaire, Alexander School","19125","1"
"2016-2017","2050","Science Leadership Academy MS","19104","5210","Brown, Henry A. School","19125","1"
"2016-2017","2050","Science Leadership Academy MS","19104","5480","Kearny, Gen. Philip School","19123","1"
"2016-2017","2050","Science Leadership Academy MS","19104","6300","Logan, James School","19141","1"
"2016-2017","2050","Science Leadership Academy MS","19104","6310","McCloskey, John F. School","19150","1"
"2016-2017","2050","Science Leadership Academy MS","19104","6320","Mifflin, Thomas School","19129","1"
"2016-2017","2050","Science Leadership Academy MS","19104","6410","Cook-Wissahickon School","19128","3"
"2016-2017","2050","Science Leadership Academy MS","19104","6450","Dobson, James School","19127","1"
"2016-2017","2050","Science Leadership Academy MS","19104","6470","Kelly, John B. School","19144","1"
"2016-2017","2050","Science Leadership Academy MS","19104","7150","Juniata Park Academy","19124","1"
"2016-2017","2050","Science Leadership Academy MS","19104","7260","Ellwood School","19126","1"
"2016-2017","2050","Science Leadership Academy MS","19104","7310","Feltonville Intermediate","19120","1"
"2016-2017","2050","Science Leadership Academy MS","19104","7530","Rowen, William School","19126","1"
"2016-2017","2050","Science Leadership Academy MS","19104","8310","Moore, J. Hampton School","19111","1"
"2016-2017","2050","Science Leadership Academy MS","19104","Data Not Available","Data Not Available","Data Not Available","8"
"2016-2017","2140","Masterman, Julia R. High School","19130","1010","Bartram, John High School","19142","12"
"2016-2017","2140","Masterman, Julia R. High School","19130","1020","West Philadelphia High School","19139","26"
"2016-2017","2140","Masterman, Julia R. High School","19130","1100","Sayre, William L. High School","19139","7"
"2016-2017","2140","Masterman, Julia R. High School","19130","1130","Tilden Middle School","19142","6"
"2016-2017","2140","Masterman, Julia R. High School","19130","1260","Comegys, Benjamin B. School","19143","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","1280","Penn Alexander School","19104","39"
"2016-2017","2140","Masterman, Julia R. High School","19130","1300","Harrington, Avery D. School","19143","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","1340","Lea, Henry C.","19139","6"
"2016-2017","2140","Masterman, Julia R. High School","19130","1360","McMichael, Morton School","19104","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","1370","Mitchell Elementary School","19143","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","1380","Morton, Thomas G. School","19142","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","1440","Penrose School","19153","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","1460","Anderson, Add B. School","19143","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","1470","Locke, Alain School","19139","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","1490","Blankenburg, Rudolph School","19131","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","1580","MYA-Middle Years Alternative","19139","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","2000","South Philadelphia H.S.","19148","24"
"2016-2017","2140","Masterman, Julia R. High School","19130","2010","Franklin, Benjamin High School","19130","65"
"2016-2017","2140","Masterman, Julia R. High School","19130","2050","Science Leadership Academy MS","19104","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","2160","Furness, Horace High School","19148","38"
"2016-2017","2140","Masterman, Julia R. High School","19130","2190","Fell, D. Newlin School","19148","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","2210","Bache-Martin School","19130","13"
"2016-2017","2140","Masterman, Julia R. High School","19130","2240","Bregy, F. Amedee School","19145","6"
"2016-2017","2140","Masterman, Julia R. High School","19130","2260","Childs, George W. School","19146","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","2340","McCall, Gen. George A. School","19106","46"
"2016-2017","2140","Masterman, Julia R. High School","19130","2370","McDaniel, Delaplaine School","19145","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","2380","Meredith, William M. School","19147","36"
"2016-2017","2140","Masterman, Julia R. High School","19130","2390","Morris, Robert School","19121","8"
"2016-2017","2140","Masterman, Julia R. High School","19130","2450","Stanton, Edwin M. School","19146","7"
"2016-2017","2140","Masterman, Julia R. High School","19130","2470","Greenfield, Albert M. School","19103","37"
"2016-2017","2140","Masterman, Julia R. High School","19130","2480","Arthur, Chester A. School","19146","6"
"2016-2017","2140","Masterman, Julia R. High School","19130","2490","Waring, Laura W. School","19130","12"
"2016-2017","2140","Masterman, Julia R. High School","19130","2510","Jackson, Andrew School","19147","10"
"2016-2017","2140","Masterman, Julia R. High School","19130","2520","Jenks, Abram School","19148","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","2580","Kirkbride, Eliza B. School","19147","5"
"2016-2017","2140","Masterman, Julia R. High School","19130","2590","Nebinger, George W. School","19147","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","2630","Sharswood, George School","19148","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","2640","Southwark School","19148","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","2690","Taggart, John H. School","19148","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","2720","Vare-Washington Elementary","19147","5"
"2016-2017","2140","Masterman, Julia R. High School","19130","3368","Belmont Elementary Charter","19104","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","3406","Aspira Charter at Stetson","19134","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","3407","Mastery Charter at Harrity","19143","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","3408","Mastery Charter at Mann","19131","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","3410","Universal Charter Bluford","19131","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","3412","Mastery Charter at Frederick Douglass","19121","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","3414","Aspira Olney Charter High","19120","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","3416","Mastery Charter at Gratz","19140","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","3417","Universal Charter Audenried","19145","14"
"2016-2017","2140","Masterman, Julia R. High School","19130","3418","Universal Charter Vare","19145","7"
"2016-2017","2140","Masterman, Julia R. High School","19130","3419","Lindley Academy Charter at Birney","19141","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","3421","Universal Charter Creighton","19120","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","3422","Philadelphia Charter For Arts and Sciences","19124","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","3423","Memphis St. Charter at J.P. Jones","19134","12"
"2016-2017","2140","Masterman, Julia R. High School","19130","3424","Universal Charter Alcorn","19146","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","3428","G.L.A. Charter at Huey","19143","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","4020","Overbrook High School","19131","10"
"2016-2017","2140","Masterman, Julia R. High School","19130","4100","Beeber, Dimner Middle School","19131","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","4140","Strawberry Mansion High School","19121","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","4220","Blaine, James G. School","19121","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","4240","Cassidy, Lewis C Academics Plus","19151","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","4280","Gompers, Samuel School","19131","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","4300","Heston, Edward School","19131","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","4360","Kenderton Elementary","19140","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","5020","Edison, Thomas A. High School","19140","5"
"2016-2017","2140","Masterman, Julia R. High School","19130","5160","Penn Treaty High School","19125","6"
"2016-2017","2140","Masterman, Julia R. High School","19130","5170","De Burgos, J. Elementary","19133","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","5200","Adaire, Alexander School","19125","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","5210","Brown, Henry A. School","19125","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","5250","Dunbar, Paul L. School","19122","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","5300","Hackett, Horatio B. School","19125","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","5330","Hunter, William H. School","19133","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","5340","Ludlow, James R. School","19122","5"
"2016-2017","2140","Masterman, Julia R. High School","19130","5400","Richmond School","19134","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","5470","Cramp, William School","19140","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","5480","Kearny, Gen. Philip School","19123","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","5560","Spring Garden School","19123","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","5700","Kensington High School","19125","12"
"2016-2017","2140","Masterman, Julia R. High School","19130","6030","Roxborough High School","19128","51"
"2016-2017","2140","Masterman, Julia R. High School","19130","6060","King, Martin Luther High Sch.","19138","7"
"2016-2017","2140","Masterman, Julia R. High School","19130","6200","Day, Anna B. School","19138","5"
"2016-2017","2140","Masterman, Julia R. High School","19130","6210","Edmonds, Franklin S. School","19150","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","6220","Emlen, Eleanor C. School","19119","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","6250","Henry, Charles W. School","19119","13"
"2016-2017","2140","Masterman, Julia R. High School","19130","6260","Houston, Henry H. School","19119","26"
"2016-2017","2140","Masterman, Julia R. High School","19130","6270","Jenks Academy Arts & Sciences","19118","9"
"2016-2017","2140","Masterman, Julia R. High School","19130","6310","McCloskey, John F. School","19150","6"
"2016-2017","2140","Masterman, Julia R. High School","19130","6360","Roosevelt Elementary School","19144","10"
"2016-2017","2140","Masterman, Julia R. High School","19130","6380","Shawmont School","19128","8"
"2016-2017","2140","Masterman, Julia R. High School","19130","6410","Cook-Wissahickon School","19128","10"
"2016-2017","2140","Masterman, Julia R. High School","19130","6440","Lingelbach, Anna L. School","19144","7"
"2016-2017","2140","Masterman, Julia R. High School","19130","6450","Dobson, James School","19127","11"
"2016-2017","2140","Masterman, Julia R. High School","19130","6470","Kelly, John B. School","19144","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","7010","Frankford High School","19124","9"
"2016-2017","2140","Masterman, Julia R. High School","19130","7100","Cooke, Jay Elementary School","19141","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","7110","Harding, Warren G. Middle Sch","19124","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","7120","Fels, Samuel High School","19124","12"
"2016-2017","2140","Masterman, Julia R. High School","19130","7130","Wagner, Gen. Louis Middle Sch.","19126","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","7150","Juniata Park Academy","19124","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","7220","Carnell, Laura H. School","19111","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","7260","Ellwood School","19126","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","7270","Finletter, Thomas K. School","19120","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","7280","Franklin, Benjamin School","19120","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","7310","Feltonville Intermediate","19120","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","7370","Washington, Grover Jr. Middle","19120","7"
"2016-2017","2140","Masterman, Julia R. High School","19130","7390","Morrison, Andrew J. School","19120","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","7400","Olney Elementary School","19120","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","7470","Bridesburg School","19137","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","7500","Feltonville Arts & Sciences","19120","6"
"2016-2017","2140","Masterman, Julia R. High School","19130","7510","Bethune, Mary McLeod School","19140","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","7730","Clemente, Roberto Middle Schl","19140","4"
"2016-2017","2140","Masterman, Julia R. High School","19130","8010","Lincoln, Abraham High School","19136","28"
"2016-2017","2140","Masterman, Julia R. High School","19130","8020","Northeast High School","19111","40"
"2016-2017","2140","Masterman, Julia R. High School","19130","8030","Washington, George High School","19116","46"
"2016-2017","2140","Masterman, Julia R. High School","19130","8120","Wilson, Woodrow Middle School","19111","30"
"2016-2017","2140","Masterman, Julia R. High School","19130","8140","Meehan, Austin Middle School","19152","14"
"2016-2017","2140","Masterman, Julia R. High School","19130","8160","Baldi Middle School","19115","44"
"2016-2017","2140","Masterman, Julia R. High School","19130","8200","Allen, Ethan School","19149","3"
"2016-2017","2140","Masterman, Julia R. High School","19130","8210","Brown, Joseph H. School","19136","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","8240","Disston, Hamilton School","19135","1"
"2016-2017","2140","Masterman, Julia R. High School","19130","8250","Forrest, Edwin School","19136","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","8260","Fox Chase School","19111","2"
"2016-2017","2140","Masterman, Julia R. High School","19130","8270","Holme, Thomas School","19114","5"
"2016-2017","2140","Masterman, Julia R. High School","19130","8300","Mayfair School","19149","12"
