"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2018-2019","3301","Community Academy Of Phila","19124","2450","Stanton, Edwin M. School","19146","1"
"2018-2019","3301","Community Academy Of Phila","19124","3406","Aspira Charter at Stetson","19134","10"
"2018-2019","3301","Community Academy Of Phila","19124","3409","Mastery Charter at Smedley","19124","5"
"2018-2019","3301","Community Academy Of Phila","19124","3410","Universal Charter Bluford","19131","1"
"2018-2019","3301","Community Academy Of Phila","19124","3412","Mastery Charter at Frederick Douglass","19121","1"
"2018-2019","3301","Community Academy Of Phila","19124","3414","Aspira Olney Charter High","19120","53"
"2018-2019","3301","Community Academy Of Phila","19124","3415","Mastery Charter at Clymer","19133","4"
"2018-2019","3301","Community Academy Of Phila","19124","3416","Mastery Charter at Gratz","19140","22"
"2018-2019","3301","Community Academy Of Phila","19124","3417","Universal Charter Audenried","19145","2"
"2018-2019","3301","Community Academy Of Phila","19124","3419","Lindley Academy Charter at Birney","19141","8"
"2018-2019","3301","Community Academy Of Phila","19124","3421","Universal Charter Creighton","19120","4"
"2018-2019","3301","Community Academy Of Phila","19124","3422","Philadelphia Charter For Arts and Sciences","19124","13"
"2018-2019","3301","Community Academy Of Phila","19124","3423","Memphis St. Charter at J.P. Jones","19134","25"
"2018-2019","3301","Community Academy Of Phila","19124","3426","Mastery Charter at Pastorius","19138","3"
"2018-2019","3301","Community Academy Of Phila","19124","3427","Mastery Charter at Wister","19144","1"
"2018-2019","3301","Community Academy Of Phila","19124","4140","Strawberry Mansion High School","19121","1"
"2018-2019","3301","Community Academy Of Phila","19124","4300","Heston, Edward School","19131","1"
"2018-2019","3301","Community Academy Of Phila","19124","4350","Rhodes Elementary School","19132","1"
"2018-2019","3301","Community Academy Of Phila","19124","4380","Peirce, Thomas M. School","19132","1"
"2018-2019","3301","Community Academy Of Phila","19124","4440","Allen, Dr. Ethel School","19132","1"
"2018-2019","3301","Community Academy Of Phila","19124","4460","Duckrey, Tanner School","19121","3"
"2018-2019","3301","Community Academy Of Phila","19124","4570","Meade, Gen. George G. School","19121","3"
"2018-2019","3301","Community Academy Of Phila","19124","5020","Edison, Thomas A. High School","19140","72"
"2018-2019","3301","Community Academy Of Phila","19124","5160","Penn Treaty High School","19125","6"
"2018-2019","3301","Community Academy Of Phila","19124","5170","De Burgos, J. Elementary","19133","4"
"2018-2019","3301","Community Academy Of Phila","19124","5180","Vaux High School","19121","1"
"2018-2019","3301","Community Academy Of Phila","19124","5210","Brown, Henry A. School","19125","3"
"2018-2019","3301","Community Academy Of Phila","19124","5260","Elkin, Lewis School","19134","16"
"2018-2019","3301","Community Academy Of Phila","19124","5320","Hartranft, John F. School","19133","1"
"2018-2019","3301","Community Academy Of Phila","19124","5330","Hunter, William H. School","19133","5"
"2018-2019","3301","Community Academy Of Phila","19124","5340","Ludlow, James R. School","19122","1"
"2018-2019","3301","Community Academy Of Phila","19124","5350","McKinley, William School","19122","3"
"2018-2019","3301","Community Academy Of Phila","19124","5370","Moffet, John School","19122","2"
"2018-2019","3301","Community Academy Of Phila","19124","5390","Potter-Thomas School","19133","16"
"2018-2019","3301","Community Academy Of Phila","19124","5400","Richmond School","19134","2"
"2018-2019","3301","Community Academy Of Phila","19124","5420","Welsh, John School","19133","2"
"2018-2019","3301","Community Academy Of Phila","19124","5440","Willard, Frances E. School","19134","7"
"2018-2019","3301","Community Academy Of Phila","19124","5470","Cramp, William School","19140","6"
"2018-2019","3301","Community Academy Of Phila","19124","5490","Cayuga School","19140","6"
"2018-2019","3301","Community Academy Of Phila","19124","5500","Marshall, Thurgood School","19120","3"
"2018-2019","3301","Community Academy Of Phila","19124","5530","Sheridan, Philip H. School","19134","28"
"2018-2019","3301","Community Academy Of Phila","19124","5590","Webster, John H. School","19134","18"
"2018-2019","3301","Community Academy Of Phila","19124","5680","Munoz-Marin, Hon Luis School","19140","5"
"2018-2019","3301","Community Academy Of Phila","19124","5700","Kensington High School","19125","87"
"2018-2019","3301","Community Academy Of Phila","19124","6030","Roxborough High School","19128","1"
"2018-2019","3301","Community Academy Of Phila","19124","6060","King, Martin Luther High Sch.","19138","17"
"2018-2019","3301","Community Academy Of Phila","19124","6360","Roosevelt Elementary School","19144","2"
"2018-2019","3301","Community Academy Of Phila","19124","7010","Frankford High School","19124","218"
"2018-2019","3301","Community Academy Of Phila","19124","7100","Cooke, Jay Elementary School","19141","2"
"2018-2019","3301","Community Academy Of Phila","19124","7110","Harding, Warren G. Middle Sch","19124","14"
"2018-2019","3301","Community Academy Of Phila","19124","7120","Fels, Samuel High School","19124","38"
"2018-2019","3301","Community Academy Of Phila","19124","7130","Wagner, Gen. Louis Middle Sch.","19126","2"
"2018-2019","3301","Community Academy Of Phila","19124","7150","Juniata Park Academy","19124","56"
"2018-2019","3301","Community Academy Of Phila","19124","7200","Barton School","19120","14"
"2018-2019","3301","Community Academy Of Phila","19124","7220","Carnell, Laura H. School","19111","11"
"2018-2019","3301","Community Academy Of Phila","19124","7280","Franklin, Benjamin School","19120","3"
"2018-2019","3301","Community Academy Of Phila","19124","7290","Stearne, Allen M. School","19124","12"
"2018-2019","3301","Community Academy Of Phila","19124","7300","Hopkinson, Francis School","19124","64"
"2018-2019","3301","Community Academy Of Phila","19124","7310","Feltonville Intermediate","19120","17"
"2018-2019","3301","Community Academy Of Phila","19124","7320","Howe, Julia Ward School","19141","1"
"2018-2019","3301","Community Academy Of Phila","19124","7330","Lawton, Henry W. School","19135","11"
"2018-2019","3301","Community Academy Of Phila","19124","7350","Lowell, James R. School","19120","1"
"2018-2019","3301","Community Academy Of Phila","19124","7360","Marshall, John School","19124","5"
"2018-2019","3301","Community Academy Of Phila","19124","7370","Washington, Grover Jr. Middle","19120","5"
"2018-2019","3301","Community Academy Of Phila","19124","7380","McClure, Alexander K. School","19140","5"
"2018-2019","3301","Community Academy Of Phila","19124","7390","Morrison, Andrew J. School","19120","8"
"2018-2019","3301","Community Academy Of Phila","19124","7400","Olney Elementary School","19120","1"
"2018-2019","3301","Community Academy Of Phila","19124","7430","Sullivan, James J. School","19124","22"
"2018-2019","3301","Community Academy Of Phila","19124","7440","Taylor, Bayard School","19140","9"
"2018-2019","3301","Community Academy Of Phila","19124","7460","Ziegler, William H. School","19149","3"
"2018-2019","3301","Community Academy Of Phila","19124","7470","Bridesburg School","19137","1"
"2018-2019","3301","Community Academy Of Phila","19124","7500","Feltonville Arts & Sciences","19120","12"
"2018-2019","3301","Community Academy Of Phila","19124","7510","Bethune, Mary McLeod School","19140","4"
"2018-2019","3301","Community Academy Of Phila","19124","7730","Clemente, Roberto Middle Schl","19140","5"
"2018-2019","3301","Community Academy Of Phila","19124","8010","Lincoln, Abraham High School","19136","42"
"2018-2019","3301","Community Academy Of Phila","19124","8020","Northeast High School","19111","25"
"2018-2019","3301","Community Academy Of Phila","19124","8030","Washington, George High School","19116","3"
"2018-2019","3301","Community Academy Of Phila","19124","8120","Wilson, Woodrow Middle School","19111","10"
"2018-2019","3301","Community Academy Of Phila","19124","8140","Meehan, Austin Middle School","19152","6"
"2018-2019","3301","Community Academy Of Phila","19124","8160","Baldi Middle School","19115","1"
"2018-2019","3301","Community Academy Of Phila","19124","8200","Allen, Ethan School","19149","20"
"2018-2019","3301","Community Academy Of Phila","19124","8210","Brown, Joseph H. School","19136","2"
"2018-2019","3301","Community Academy Of Phila","19124","8230","Crossan, Kennedy C. School","19111","3"
"2018-2019","3301","Community Academy Of Phila","19124","8240","Disston, Hamilton School","19135","13"
"2018-2019","3301","Community Academy Of Phila","19124","8250","Forrest, Edwin School","19136","15"
"2018-2019","3301","Community Academy Of Phila","19124","8260","Fox Chase School","19111","1"
"2018-2019","3301","Community Academy Of Phila","19124","8270","Holme, Thomas School","19114","2"
"2018-2019","3301","Community Academy Of Phila","19124","8300","Mayfair School","19149","4"
"2018-2019","3301","Community Academy Of Phila","19124","8310","Moore, J. Hampton School","19111","4"
"2018-2019","3301","Community Academy Of Phila","19124","8350","Spruance, Gilbert School","19149","3"
"2018-2019","3301","Community Academy Of Phila","19124","8360","Rhawnhurst School","19152","1"
"2018-2019","3301","Community Academy Of Phila","19124","8380","Farrell, Louis H. School","19152","2"
"2018-2019","3301","Community Academy Of Phila","19124","8400","Frank, Anne School","19115","1"
"2018-2019","3301","Community Academy Of Phila","19124","8410","Pollock, Robert B. School","19152","2"
"2018-2019","3301","Community Academy Of Phila","19124","8430","Greenberg, Joseph School","19115","1"
"2018-2019","3301","Community Academy Of Phila","19124","Data Not Available","Data Not Available","Data Not Available","25"
"2018-2019","3302","Harambee Institute Of Science","19151","1130","Tilden Middle School","19142","7"
"2018-2019","3302","Harambee Institute Of Science","19151","1200","Barry, John Elementary School","19139","34"
"2018-2019","3302","Harambee Institute Of Science","19151","1230","Bryant, William C. School","19143","18"
"2018-2019","3302","Harambee Institute Of Science","19151","1250","Catharine, Joseph School","19142","1"
"2018-2019","3302","Harambee Institute Of Science","19151","1260","Comegys, Benjamin B. School","19143","9"
"2018-2019","3302","Harambee Institute Of Science","19151","1290","Hamilton, Andrew School","19139","1"
"2018-2019","3302","Harambee Institute Of Science","19151","1300","Harrington, Avery D. School","19143","15"
"2018-2019","3302","Harambee Institute Of Science","19151","1350","Longstreth, William C. School","19143","4"
"2018-2019","3302","Harambee Institute Of Science","19151","1360","McMichael, Morton School","19104","2"
"2018-2019","3302","Harambee Institute Of Science","19151","1370","Mitchell Elementary School","19143","6"
"2018-2019","3302","Harambee Institute Of Science","19151","1380","Morton, Thomas G. School","19142","4"
"2018-2019","3302","Harambee Institute Of Science","19151","1400","Patterson, John M. School","19142","6"
"2018-2019","3302","Harambee Institute Of Science","19151","1410","Rhoads, James School","19139","11"
"2018-2019","3302","Harambee Institute Of Science","19151","1440","Penrose School","19153","5"
"2018-2019","3302","Harambee Institute Of Science","19151","1460","Anderson, Add B. School","19143","13"
"2018-2019","3302","Harambee Institute Of Science","19151","1470","Locke, Alain School","19139","12"
"2018-2019","3302","Harambee Institute Of Science","19151","1490","Blankenburg, Rudolph School","19131","8"
"2018-2019","3302","Harambee Institute Of Science","19151","2050","Science Leadership Academy MS","19104","2"
"2018-2019","3302","Harambee Institute Of Science","19151","2210","Bache-Martin School","19130","1"
"2018-2019","3302","Harambee Institute Of Science","19151","2370","McDaniel, Delaplaine School","19145","4"
"2018-2019","3302","Harambee Institute Of Science","19151","2590","Nebinger, George W. School","19147","1"
"2018-2019","3302","Harambee Institute Of Science","19151","3368","Belmont Elementary Charter","19104","3"
"2018-2019","3302","Harambee Institute Of Science","19151","3407","Mastery Charter at Harrity","19143","13"
"2018-2019","3302","Harambee Institute Of Science","19151","3408","Mastery Charter at Mann","19131","7"
"2018-2019","3302","Harambee Institute Of Science","19151","3410","Universal Charter Bluford","19131","30"
"2018-2019","3302","Harambee Institute Of Science","19151","3411","Universal Charter Daroff","19139","21"
"2018-2019","3302","Harambee Institute Of Science","19151","3412","Mastery Charter at Frederick Douglass","19121","1"
"2018-2019","3302","Harambee Institute Of Science","19151","3418","Universal Charter Vare","19145","2"
"2018-2019","3302","Harambee Institute Of Science","19151","3419","Lindley Academy Charter at Birney","19141","1"
"2018-2019","3302","Harambee Institute Of Science","19151","3420","Mastery Charter at Cleveland","19140","1"
"2018-2019","3302","Harambee Institute Of Science","19151","3422","Philadelphia Charter For Arts and Sciences","19124","1"
"2018-2019","3302","Harambee Institute Of Science","19151","3424","Universal Charter Alcorn","19146","2"
"2018-2019","3302","Harambee Institute Of Science","19151","3428","G.L.A. Charter at Huey","19143","12"
"2018-2019","3302","Harambee Institute Of Science","19151","4220","Blaine, James G. School","19121","2"
"2018-2019","3302","Harambee Institute Of Science","19151","4240","Cassidy, Lewis C Academics Plus","19151","91"
"2018-2019","3302","Harambee Institute Of Science","19151","4280","Gompers, Samuel School","19131","10"
"2018-2019","3302","Harambee Institute Of Science","19151","4300","Heston, Edward School","19131","25"
"2018-2019","3302","Harambee Institute Of Science","19151","4320","Lamberton, Robert E Elementary","19151","39"
"2018-2019","3302","Harambee Institute Of Science","19151","4350","Rhodes Elementary School","19132","2"
"2018-2019","3302","Harambee Institute Of Science","19151","4360","Kenderton Elementary","19140","1"
"2018-2019","3302","Harambee Institute Of Science","19151","4370","Overbrook Elementary School","19151","14"
"2018-2019","3302","Harambee Institute Of Science","19151","4460","Duckrey, Tanner School","19121","1"
"2018-2019","3302","Harambee Institute Of Science","19151","4530","Gideon, Edward School","19121","1"
"2018-2019","3302","Harambee Institute Of Science","19151","4570","Meade, Gen. George G. School","19121","4"
"2018-2019","3302","Harambee Institute Of Science","19151","5560","Spring Garden School","19123","3"
"2018-2019","3302","Harambee Institute Of Science","19151","6210","Edmonds, Franklin S. School","19150","1"
"2018-2019","3302","Harambee Institute Of Science","19151","6350","Pennypacker, Samuel School","19138","1"
"2018-2019","3302","Harambee Institute Of Science","19151","6360","Roosevelt Elementary School","19144","2"
"2018-2019","3302","Harambee Institute Of Science","19151","6390","Steel, Edward School","19140","2"
"2018-2019","3302","Harambee Institute Of Science","19151","6440","Lingelbach, Anna L. School","19144","5"
"2018-2019","3302","Harambee Institute Of Science","19151","7220","Carnell, Laura H. School","19111","1"
"2018-2019","3302","Harambee Institute Of Science","19151","7260","Ellwood School","19126","1"
"2018-2019","3302","Harambee Institute Of Science","19151","7270","Finletter, Thomas K. School","19120","2"
"2018-2019","3302","Harambee Institute Of Science","19151","7350","Lowell, James R. School","19120","1"
"2018-2019","3302","Harambee Institute Of Science","19151","7370","Washington, Grover Jr. Middle","19120","1"
"2018-2019","3302","Harambee Institute Of Science","19151","7430","Sullivan, James J. School","19124","1"
"2018-2019","3302","Harambee Institute Of Science","19151","7460","Ziegler, William H. School","19149","1"
"2018-2019","3302","Harambee Institute Of Science","19151","7530","Rowen, William School","19126","2"
"2018-2019","3302","Harambee Institute Of Science","19151","8210","Brown, Joseph H. School","19136","1"
"2018-2019","3302","Harambee Institute Of Science","19151","Data Not Available","Data Not Available","Data Not Available","53"
"2018-2019","3304","Youthbuild Phila. Charter","19122","1010","Bartram, John High School","19142","14"
"2018-2019","3304","Youthbuild Phila. Charter","19122","1020","West Philadelphia High School","19139","10"
"2018-2019","3304","Youthbuild Phila. Charter","19122","1100","Sayre, William L. High School","19139","33"
"2018-2019","3304","Youthbuild Phila. Charter","19122","2000","South Philadelphia H.S.","19148","1"
"2018-2019","3304","Youthbuild Phila. Charter","19122","2010","Franklin, Benjamin High School","19130","3"
"2018-2019","3304","Youthbuild Phila. Charter","19122","3414","Aspira Olney Charter High","19120","8"
"2018-2019","3304","Youthbuild Phila. Charter","19122","3416","Mastery Charter at Gratz","19140","14"
"2018-2019","3304","Youthbuild Phila. Charter","19122","3417","Universal Charter Audenried","19145","3"
"2018-2019","3304","Youthbuild Phila. Charter","19122","4020","Overbrook High School","19131","29"
"2018-2019","3304","Youthbuild Phila. Charter","19122","4140","Strawberry Mansion High School","19121","29"
"2018-2019","3304","Youthbuild Phila. Charter","19122","5020","Edison, Thomas A. High School","19140","9"
"2018-2019","3304","Youthbuild Phila. Charter","19122","5160","Penn Treaty High School","19125","1"
"2018-2019","3304","Youthbuild Phila. Charter","19122","5700","Kensington High School","19125","14"
"2018-2019","3304","Youthbuild Phila. Charter","19122","6030","Roxborough High School","19128","5"
"2018-2019","3304","Youthbuild Phila. Charter","19122","6060","King, Martin Luther High Sch.","19138","39"
"2018-2019","3304","Youthbuild Phila. Charter","19122","7010","Frankford High School","19124","14"
"2018-2019","3304","Youthbuild Phila. Charter","19122","7120","Fels, Samuel High School","19124","12"
"2018-2019","3304","Youthbuild Phila. Charter","19122","8010","Lincoln, Abraham High School","19136","10"
"2018-2019","3304","Youthbuild Phila. Charter","19122","8020","Northeast High School","19111","3"
"2018-2019","3304","Youthbuild Phila. Charter","19122","8030","Washington, George High School","19116","2"
"2018-2019","3304","Youthbuild Phila. Charter","19122","Data Not Available","Data Not Available","Data Not Available","10"
"2018-2019","3306","Columbus, Christopher Charter","19147","1130","Tilden Middle School","19142","7"
"2018-2019","3306","Columbus, Christopher Charter","19147","1200","Barry, John Elementary School","19139","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","1230","Bryant, William C. School","19143","3"
"2018-2019","3306","Columbus, Christopher Charter","19147","1250","Catharine, Joseph School","19142","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","1260","Comegys, Benjamin B. School","19143","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","1300","Harrington, Avery D. School","19143","3"
"2018-2019","3306","Columbus, Christopher Charter","19147","1380","Morton, Thomas G. School","19142","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","1400","Patterson, John M. School","19142","6"
"2018-2019","3306","Columbus, Christopher Charter","19147","1440","Penrose School","19153","3"
"2018-2019","3306","Columbus, Christopher Charter","19147","1460","Anderson, Add B. School","19143","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","1470","Locke, Alain School","19139","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","1490","Blankenburg, Rudolph School","19131","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","2190","Fell, D. Newlin School","19148","60"
"2018-2019","3306","Columbus, Christopher Charter","19147","2240","Bregy, F. Amedee School","19145","84"
"2018-2019","3306","Columbus, Christopher Charter","19147","2260","Childs, George W. School","19146","18"
"2018-2019","3306","Columbus, Christopher Charter","19147","2320","Girard, Stephen School","19145","60"
"2018-2019","3306","Columbus, Christopher Charter","19147","2340","McCall, Gen. George A. School","19106","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","2370","McDaniel, Delaplaine School","19145","20"
"2018-2019","3306","Columbus, Christopher Charter","19147","2380","Meredith, William M. School","19147","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","2390","Morris, Robert School","19121","4"
"2018-2019","3306","Columbus, Christopher Charter","19147","2450","Stanton, Edwin M. School","19146","11"
"2018-2019","3306","Columbus, Christopher Charter","19147","2470","Greenfield, Albert M. School","19103","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","2480","Arthur, Chester A. School","19146","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","2510","Jackson, Andrew School","19147","46"
"2018-2019","3306","Columbus, Christopher Charter","19147","2520","Jenks, Abram School","19148","18"
"2018-2019","3306","Columbus, Christopher Charter","19147","2540","Key, Francis Scott School","19148","18"
"2018-2019","3306","Columbus, Christopher Charter","19147","2580","Kirkbride, Eliza B. School","19147","23"
"2018-2019","3306","Columbus, Christopher Charter","19147","2590","Nebinger, George W. School","19147","31"
"2018-2019","3306","Columbus, Christopher Charter","19147","2630","Sharswood, George School","19148","115"
"2018-2019","3306","Columbus, Christopher Charter","19147","2640","Southwark School","19148","40"
"2018-2019","3306","Columbus, Christopher Charter","19147","2690","Taggart, John H. School","19148","43"
"2018-2019","3306","Columbus, Christopher Charter","19147","2720","Vare-Washington Elementary","19147","90"
"2018-2019","3306","Columbus, Christopher Charter","19147","3368","Belmont Elementary Charter","19104","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","3407","Mastery Charter at Harrity","19143","3"
"2018-2019","3306","Columbus, Christopher Charter","19147","3409","Mastery Charter at Smedley","19124","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","3411","Universal Charter Daroff","19139","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","3418","Universal Charter Vare","19145","37"
"2018-2019","3306","Columbus, Christopher Charter","19147","3422","Philadelphia Charter For Arts and Sciences","19124","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","3424","Universal Charter Alcorn","19146","46"
"2018-2019","3306","Columbus, Christopher Charter","19147","3426","Mastery Charter at Pastorius","19138","4"
"2018-2019","3306","Columbus, Christopher Charter","19147","4220","Blaine, James G. School","19121","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","4240","Cassidy, Lewis C Academics Plus","19151","3"
"2018-2019","3306","Columbus, Christopher Charter","19147","4270","Dick, William School","19121","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","4320","Lamberton, Robert E Elementary","19151","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","4570","Meade, Gen. George G. School","19121","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","5160","Penn Treaty High School","19125","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","5170","De Burgos, J. Elementary","19133","3"
"2018-2019","3306","Columbus, Christopher Charter","19147","5480","Kearny, Gen. Philip School","19123","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","6320","Mifflin, Thomas School","19129","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","6360","Roosevelt Elementary School","19144","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","6470","Kelly, John B. School","19144","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","7130","Wagner, Gen. Louis Middle Sch.","19126","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","7220","Carnell, Laura H. School","19111","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","7260","Ellwood School","19126","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","7290","Stearne, Allen M. School","19124","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","7330","Lawton, Henry W. School","19135","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","7370","Washington, Grover Jr. Middle","19120","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","7390","Morrison, Andrew J. School","19120","3"
"2018-2019","3306","Columbus, Christopher Charter","19147","7460","Ziegler, William H. School","19149","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","8120","Wilson, Woodrow Middle School","19111","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","8140","Meehan, Austin Middle School","19152","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","8210","Brown, Joseph H. School","19136","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","8270","Holme, Thomas School","19114","2"
"2018-2019","3306","Columbus, Christopher Charter","19147","8310","Moore, J. Hampton School","19111","1"
"2018-2019","3306","Columbus, Christopher Charter","19147","8380","Farrell, Louis H. School","19152","3"
"2018-2019","3306","Columbus, Christopher Charter","19147","Data Not Available","Data Not Available","Data Not Available","34"
"2018-2019","3307","De Hostos Charter School","19120","2490","Waring, Laura W. School","19130","1"
"2018-2019","3307","De Hostos Charter School","19120","3406","Aspira Charter at Stetson","19134","6"
"2018-2019","3307","De Hostos Charter School","19120","3409","Mastery Charter at Smedley","19124","2"
"2018-2019","3307","De Hostos Charter School","19120","3416","Mastery Charter at Gratz","19140","1"
"2018-2019","3307","De Hostos Charter School","19120","3421","Universal Charter Creighton","19120","16"
"2018-2019","3307","De Hostos Charter School","19120","3422","Philadelphia Charter For Arts and Sciences","19124","14"
"2018-2019","3307","De Hostos Charter School","19120","3423","Memphis St. Charter at J.P. Jones","19134","7"
"2018-2019","3307","De Hostos Charter School","19120","3426","Mastery Charter at Pastorius","19138","1"
"2018-2019","3307","De Hostos Charter School","19120","4440","Allen, Dr. Ethel School","19132","2"
"2018-2019","3307","De Hostos Charter School","19120","5170","De Burgos, J. Elementary","19133","7"
"2018-2019","3307","De Hostos Charter School","19120","5210","Brown, Henry A. School","19125","2"
"2018-2019","3307","De Hostos Charter School","19120","5260","Elkin, Lewis School","19134","3"
"2018-2019","3307","De Hostos Charter School","19120","5300","Hackett, Horatio B. School","19125","1"
"2018-2019","3307","De Hostos Charter School","19120","5330","Hunter, William H. School","19133","1"
"2018-2019","3307","De Hostos Charter School","19120","5340","Ludlow, James R. School","19122","2"
"2018-2019","3307","De Hostos Charter School","19120","5350","McKinley, William School","19122","4"
"2018-2019","3307","De Hostos Charter School","19120","5390","Potter-Thomas School","19133","3"
"2018-2019","3307","De Hostos Charter School","19120","5400","Richmond School","19134","1"
"2018-2019","3307","De Hostos Charter School","19120","5420","Welsh, John School","19133","1"
"2018-2019","3307","De Hostos Charter School","19120","5440","Willard, Frances E. School","19134","4"
"2018-2019","3307","De Hostos Charter School","19120","5470","Cramp, William School","19140","4"
"2018-2019","3307","De Hostos Charter School","19120","5490","Cayuga School","19140","6"
"2018-2019","3307","De Hostos Charter School","19120","5500","Marshall, Thurgood School","19120","5"
"2018-2019","3307","De Hostos Charter School","19120","5530","Sheridan, Philip H. School","19134","1"
"2018-2019","3307","De Hostos Charter School","19120","5590","Webster, John H. School","19134","3"
"2018-2019","3307","De Hostos Charter School","19120","6250","Henry, Charles W. School","19119","1"
"2018-2019","3307","De Hostos Charter School","19120","6320","Mifflin, Thomas School","19129","2"
"2018-2019","3307","De Hostos Charter School","19120","6470","Kelly, John B. School","19144","2"
"2018-2019","3307","De Hostos Charter School","19120","7100","Cooke, Jay Elementary School","19141","3"
"2018-2019","3307","De Hostos Charter School","19120","7110","Harding, Warren G. Middle Sch","19124","16"
"2018-2019","3307","De Hostos Charter School","19120","7130","Wagner, Gen. Louis Middle Sch.","19126","3"
"2018-2019","3307","De Hostos Charter School","19120","7150","Juniata Park Academy","19124","22"
"2018-2019","3307","De Hostos Charter School","19120","7200","Barton School","19120","16"
"2018-2019","3307","De Hostos Charter School","19120","7220","Carnell, Laura H. School","19111","12"
"2018-2019","3307","De Hostos Charter School","19120","7260","Ellwood School","19126","1"
"2018-2019","3307","De Hostos Charter School","19120","7270","Finletter, Thomas K. School","19120","13"
"2018-2019","3307","De Hostos Charter School","19120","7280","Franklin, Benjamin School","19120","10"
"2018-2019","3307","De Hostos Charter School","19120","7290","Stearne, Allen M. School","19124","1"
"2018-2019","3307","De Hostos Charter School","19120","7300","Hopkinson, Francis School","19124","22"
"2018-2019","3307","De Hostos Charter School","19120","7310","Feltonville Intermediate","19120","22"
"2018-2019","3307","De Hostos Charter School","19120","7320","Howe, Julia Ward School","19141","4"
"2018-2019","3307","De Hostos Charter School","19120","7330","Lawton, Henry W. School","19135","3"
"2018-2019","3307","De Hostos Charter School","19120","7350","Lowell, James R. School","19120","20"
"2018-2019","3307","De Hostos Charter School","19120","7360","Marshall, John School","19124","1"
"2018-2019","3307","De Hostos Charter School","19120","7370","Washington, Grover Jr. Middle","19120","13"
"2018-2019","3307","De Hostos Charter School","19120","7380","McClure, Alexander K. School","19140","7"
"2018-2019","3307","De Hostos Charter School","19120","7390","Morrison, Andrew J. School","19120","10"
"2018-2019","3307","De Hostos Charter School","19120","7400","Olney Elementary School","19120","24"
"2018-2019","3307","De Hostos Charter School","19120","7430","Sullivan, James J. School","19124","6"
"2018-2019","3307","De Hostos Charter School","19120","7440","Taylor, Bayard School","19140","6"
"2018-2019","3307","De Hostos Charter School","19120","7460","Ziegler, William H. School","19149","5"
"2018-2019","3307","De Hostos Charter School","19120","7500","Feltonville Arts & Sciences","19120","18"
"2018-2019","3307","De Hostos Charter School","19120","7510","Bethune, Mary McLeod School","19140","2"
"2018-2019","3307","De Hostos Charter School","19120","7730","Clemente, Roberto Middle Schl","19140","13"
"2018-2019","3307","De Hostos Charter School","19120","8120","Wilson, Woodrow Middle School","19111","13"
"2018-2019","3307","De Hostos Charter School","19120","8140","Meehan, Austin Middle School","19152","8"
"2018-2019","3307","De Hostos Charter School","19120","8160","Baldi Middle School","19115","7"
"2018-2019","3307","De Hostos Charter School","19120","8200","Allen, Ethan School","19149","17"
"2018-2019","3307","De Hostos Charter School","19120","8210","Brown, Joseph H. School","19136","2"
"2018-2019","3307","De Hostos Charter School","19120","8230","Crossan, Kennedy C. School","19111","1"
"2018-2019","3307","De Hostos Charter School","19120","8240","Disston, Hamilton School","19135","5"
"2018-2019","3307","De Hostos Charter School","19120","8250","Forrest, Edwin School","19136","7"
"2018-2019","3307","De Hostos Charter School","19120","8260","Fox Chase School","19111","1"
"2018-2019","3307","De Hostos Charter School","19120","8300","Mayfair School","19149","3"
"2018-2019","3307","De Hostos Charter School","19120","8310","Moore, J. Hampton School","19111","5"
